"","X_3H11_A_T42_repeat_L1","X_3H11_B_T42_repeat_L1","X_3H11_C_T42_repeat_L1","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_3H11_A_T53_repeat_L1","X_3H11_B_T53_repeat_L1","X_3H11_C_T53_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1"
"GW101-3H11_contig_1_2594",5.76226489438362,5.2621073246348,5.46065662800452,5.33754201177556,5.40203278739226,5.55109535606016,6.10988586282422,5.95969115233039,5.82161797639516,4.93269516671943,4.63112874914082,5.48752594400415,5.2121554663176,5.51117806548831,5.76729713207896,5.35235767430993,5.44511692285976,5.58468175446817
"GW101-3H11_contig_1_2595",7.63890141269539,7.14988023697996,7.06137383587066,7.4559042467641,7.82706094298365,8.04924217861724,7.43476790267948,6.89972097842756,6.58417579745807,8.19502281282302,8.40021437612052,8.14830488310729,8.28144560954113,8.19266278568614,8.03483654085553,8.54102166062744,8.6041681158501,8.70700170875716
"GW101-3H11_contig_1_2596",4.67420513753506,4.62712068232998,4.36081382416411,4.40145711588022,4.44845158015745,4.83681438926277,3.66482293114254,3.559483165698,1.38696872066301,4.69254818166688,5.33295336810903,6.40469985381532,5.1667061912475,5.32408192675775,5.4033674754816,4.06627136852751,3.65338008533074,4.09492859410771
"GW101-3H11_contig_1_2597",4.61804368052635,5.14614511320676,4.49129888200254,4.75733064248729,4.88396194571416,4.95098754227939,4.85646652784506,4.72191187731415,3.41146949546567,5.66530509146625,6.19822891743111,5.48752594400415,5.09569782484811,5.14698950721746,6.19230305462936,3.90690666110993,4.05864668705705,4.09492859410771
"GW101-3H11_contig_1_2598",5.28993842718236,5.14614511320676,4.70298092444731,4.80880814622027,4.95174024636977,5.02578187836406,6.341049179702,6.25806856218484,6.67248837758068,5.77155266878931,6.28239393691996,5.48752594400415,5.73163967091446,5.72781561924503,6.19230305462936,4.27527319766515,3.23893553077051,4.98060557968968
"GW101-3H11_contig_1_2599",7.11098449965628,7.15287393508627,7.09884308887604,7.40431311866752,7.46669456449721,7.41781822145738,5.61604792293727,5.06973981678167,5.14158005803479,7.19757079708306,7.10174654941291,7.67336288900721,7.23845898787652,7.23564285352438,7.48667182312422,7.29339143747205,7.5453296296926,7.49896217402969
"GW101-3H11_contig_1_26",9.50720050071423,9.0811629070337,7.81327440463452,8.70180714573833,8.20335364779024,8.33349012536853,8.80978326090015,9.57366141805452,9.67823278740936,8.56291116686439,8.65008517008373,6.96043038744908,7.76389945350472,7.5080699699515,7.6087407872053,6.67675604089117,6.90282687508788,6.90183634232194
"GW101-3H11_contig_1_260",1.89015678297265,2.54248552733505,2.76044920359468,2.84831693826668,2.51805581590645,3.02241120681974,3.66482293114254,2.98891297823327,1.38696872066301,2.4710676501146,1.38696872066301,1.38696872066301,2.96029242383376,2.231041912116,2.23561679174895,1.38696872066301,2.25986682797852,2.8809914780868
"GW101-3H11_contig_1_2600",5.80445145408312,5.19366572115488,5.17067655197663,5.55303307229505,5.46807984064126,5.48470849454632,6.87105442742598,6.66599427271161,7.54512441195898,5.85123050757679,4.86928755232197,5.48752594400415,5.4199623022544,5.06950698402425,5.37113806042084,4.80703427357214,4.98472005995093,4.00365336648608
"GW101-3H11_contig_1_2601",6.9514863093406,6.75208137943374,6.29639735009663,6.78974509922416,6.74451143140491,6.93277525822099,7.01177435123693,6.89972097842756,6.28120362787162,7.24986392520606,7.05469424609482,5.48752594400415,6.51576882440722,6.70927250341176,6.85800770388118,6.1093882665584,6.3941576932778,6.13973495996782
"GW101-3H11_contig_1_2602",4.98595124320043,4.99327409656432,5.29380856032113,5.38331257508354,5.40203278739226,5.26480942425498,5.35848450993323,5.47065145601037,6.53790269400771,5.1695965041767,5.85752254178464,5.48752594400415,5.70017002974224,5.18420791859948,5.58285480791927,5.54963720147465,5.15521673788998,5.42176757002438
"GW101-3H11_contig_1_2603",4.94105541363641,4.99327409656432,4.87127036753341,6.20825513927527,6.17463839684362,5.65533538555093,4.07135675803738,2.98891297823327,1.38696872066301,4.89538843498214,5.33295336810903,1.38696872066301,5.23434901159447,4.75932869950773,4.66967968109362,5.76894474394518,5.27092362394639,6.05348138321077
"GW101-3H11_contig_1_2604",5.0577673398265,4.27250554398607,4.3834236286635,4.72194244578088,4.84168624576271,4.48802831270074,5.49304542825097,6.44718769678289,5.14158005803479,5.39951472660415,5.41002072594456,5.48752594400415,5.27772804824135,4.60235375622733,5.46572837240254,5.22607721693513,5.0292945293373,5.38683741209967
"GW101-3H11_contig_1_2605",7.50489562208303,7.16774988477877,6.94648439133912,7.06278606522124,7.21887599138848,6.9735762376054,6.60087424695456,7.13783456818513,6.38943337496788,7.62273804784027,7.84482447554817,7.36051695535678,7.41323497152997,7.71830959330835,7.57389811261261,7.27762716482247,7.47502552013068,7.66066966796734
"GW101-3H11_contig_1_2606",6.01304567587491,5.73253001480429,5.61008236720417,5.94457384428382,5.78157297324575,6.14952990813038,4.85646652784506,5.78353075488767,6.28120362787162,6.04998123778026,6.06196304071219,1.38696872066301,5.94795601740218,6.14012820720156,6.2986630977858,6.51129119868254,5.91618724862858,6.38894274652719
"GW101-3H11_contig_1_2607",5.78772523385191,5.571416871236,5.29380856032113,5.52270412167478,5.58320350700621,5.71442769893583,6.47681316275221,5.87430876855366,5.56846842658226,5.79189030062698,6.40007726281772,1.38696872066301,5.6841726544028,5.91600692849794,5.79181303512728,6.017346159538,6.11447533427004,5.98521740873228
"GW101-3H11_contig_1_2608",3.41921019082786,3.15122468290223,2.6773673084574,2.98893178928738,3.11615121943546,3.30912724359992,5.04414154252743,3.95405589165091,3.78808958331726,3.31619627500162,3.14808085232339,1.38696872066301,3.17784115090623,3.69973357142571,3.99807889844,3.12193601561491,3.06356451443169,3.26717573946816
"GW101-3H11_contig_1_2609",3.9127295707522,3.9163674170632,4.53222891755955,4.35571927350129,4.42942229160991,4.2747078580798,4.38449899540413,3.559483165698,5.82161797639516,4.69254818166688,5.16511498308425,1.38696872066301,5.11976212838108,4.94476046417845,5.16083541098871,4.89298207656546,5.47754933582127,4.4095670035438
"GW101-3H11_contig_1_261",2.25001383089391,2.33852380607819,2.37579165188642,2.25410178578248,2.75605995949173,1.81648764008331,1.38696872066301,4.25945564707741,1.38696872066301,3.04835792478708,2.66848544398612,1.38696872066301,3.52329074546361,2.5647838948602,3.19202033260656,2.52207941245724,1.38696872066301,2.27454265159946
"GW101-3H11_contig_1_2610",3.21991128394429,3.34488204188262,3.15966858720556,3.47317481983716,3.35029190567895,3.41423529838342,3.07270157882759,3.559483165698,1.38696872066301,3.63431205665913,1.38696872066301,1.38696872066301,3.79572342503275,3.46721142224651,3.81326914057319,3.72629661950394,3.23893553077051,2.27454265159946
"GW101-3H11_contig_1_2611",5.60878293019031,5.49776396403053,5.71054419966663,5.1647181013742,5.34289003464,5.01533458694849,3.66482293114254,5.95969115233039,5.82161797639516,5.20044178978325,5.74324838801877,5.48752594400415,5.31982951242799,5.54011598605697,5.23442867159311,5.60135082221029,5.89236734967975,5.83812073596834
"GW101-3H11_contig_1_2612",5.1261370466447,4.67841110889997,4.91809592105086,4.8906573465888,4.95174024636977,5.12624648126882,5.83432565017201,5.34908983482443,6.03676654473499,4.55522775174133,3.98298305935418,1.38696872066301,4.57375235518227,4.42567605507523,4.49977453049855,4.20905165850667,4.62603454989859,4.33732410022471
"GW101-3H11_contig_1_2613",4.09101856160793,3.82629337352846,3.6253903467164,3.51705768503578,3.54769286760261,4.44160802187506,6.02376990393063,3.559483165698,5.01145245582824,3.53670475049024,3.48930429095141,1.38696872066301,3.52329074546361,4.07013453468147,3.81326914057319,3.98891126517367,3.96811441316295,3.42244514238609
"GW101-3H11_contig_1_2614",5.93927166469457,6.08623747682442,5.90801711887046,5.39453010875202,5.26002622383221,5.23815136359407,5.20994377527641,4.5096345759502,3.41146949546567,5.66530509146625,5.07316709221914,6.40469985381532,6.12414126792576,5.75273279046854,6.05738325571584,7.10077836698769,7.31429439480716,6.83882986943549
"GW101-3H11_contig_1_2615",5.66484623060488,5.88460661183412,5.54228324007929,5.09755029835774,5.13762494864403,5.43867792690224,4.64013078643262,4.5096345759502,6.03676654473499,5.10583111930812,4.97487607402385,1.38696872066301,6.03874502839419,5.67664506225706,5.95262305282123,6.44222173647157,6.42765699858008,6.26013264932605
"GW101-3H11_contig_1_2616",5.09918126500644,5.46913816721678,4.9782229391831,4.68564621184429,4.67490221158046,4.89504770827347,5.83432565017201,6.66599427271161,7.80149512254868,5.45165184873944,4.63112874914082,5.48752594400415,5.11976212838108,5.22048077736972,5.46572837240254,5.46839139275726,5.81844278693949,5.07163071469207
"GW101-3H11_contig_1_2617",4.11860384598414,4.51857804320657,4.47037771773476,3.954082416403,4.24538408633951,3.97936497628608,4.85646652784506,4.25945564707741,3.78808958331726,3.18960123755893,3.75881452912819,1.38696872066301,2.83402081432233,3.18313444472451,3.71041598176776,4.76202471708191,4.05864668705705,4.26113490160077
"GW101-3H11_contig_1_2618",5.13942630008284,5.09698737570735,5.22120975314669,4.87466073687627,4.89777869308537,4.77608806800566,6.02376990393063,5.58270029763227,6.53790269400771,4.85707547823626,5.61908658842672,1.38696872066301,5.1667061912475,4.48707074052738,4.66967968109362,4.71553748913405,3.96811441316295,5.19811963863338
"GW101-3H11_contig_1_2619",6.35115148651096,6.62413815929772,6.66690534865401,6.39249096988172,6.86461795055608,6.58499229808536,6.10988586282422,5.58270029763227,6.53790269400771,6.04998123778026,5.80152159826451,1.38696872066301,5.90721984386865,6.19564303188582,5.76729713207896,6.82516082927745,6.62824890375684,6.20119256815911
"GW101-3H11_contig_1_262",3.9127295707522,3.97325860156503,3.84139577822852,4.28417337630863,4.53990941047782,4.20191483355238,3.66482293114254,3.559483165698,4.08165752330406,3.89029863420381,4.34440146893874,1.38696872066301,3.79572342503275,3.69973357142571,4.49977453049855,3.51731079159735,3.96811441316295,4.09492859410771
"GW101-3H11_contig_1_2620",6.55738381668038,6.33866957463894,6.44142460981738,6.05450027701035,5.99469482632481,6.25929241036758,8.00530182854195,7.54882988446484,7.87773639244945,6.75595913675201,6.43726042248475,1.38696872066301,5.89338044739857,6.28365854278794,6.47532998190021,6.05487273856881,5.37796192201496,6.09725455927621
"GW101-3H11_contig_1_2621",5.96923705269437,5.91318146832719,5.38520689827908,5.66831486238251,5.34289003464,5.8257811096035,6.41053060519942,6.32390747990254,6.71469432261492,6.14782670649702,5.07316709221914,1.38696872066301,5.49531371564748,5.98067554850533,5.95262305282123,5.1584898007964,5.84350930519128,5.67422643753645
"GW101-3H11_contig_1_2622",5.30179384432384,5.08442856418215,4.91809592105086,5.04144097133387,4.99090879438617,4.99420718799877,5.49304542825097,4.72191187731415,5.26082560907717,5.23063494399445,4.63112874914082,5.48752594400415,5.04631530641282,4.94476046417845,4.49977453049855,4.33848469140766,4.84194663619607,5.38683741209967
"GW101-3H11_contig_1_2623",6.00583630396559,6.00231141106391,5.77099741511535,5.27818936729935,5.31237597510356,5.62142346981876,8.11334466318308,7.80060443177578,8.10089629247554,6.59194726072302,6.10883382807416,5.48752594400415,5.92092724738128,6.53382141267178,6.28147330632651,5.74616780668349,5.76695803731571,6.22110867202208
"GW101-3H11_contig_1_2624",2.59056980618153,2.33852380607819,2.37579165188642,1.89258661871103,2.19673823578062,1.81648764008331,1.38696872066301,2.98891297823327,1.38696872066301,2.16234015873792,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,2.19968819632679,1.38696872066301,2.8809914780868
"GW101-3H11_contig_1_2625",4.32147285906309,4.17978115126457,4.40567359806383,4.07312187436047,4.41013093357269,4.50316670784523,5.49304542825097,5.47065145601037,5.47307962442253,4.29154156801702,3.48930429095141,1.38696872066301,4.38648004789957,3.98656555211753,3.90881660962839,4.51258539796779,3.96811441316295,4.60632951794346
"GW101-3H11_contig_1_2626",4.65573179662798,4.88140513169031,5.24582139341032,5.12479805259857,5.41165663196266,4.88359054688809,6.19113654588272,6.66599427271161,6.62900866814308,4.55522775174133,3.98298305935418,1.38696872066301,4.67521041546109,4.80800784239209,4.43825028851064,4.97402477979217,5.65809582818225,5.07163071469207
"GW101-3H11_contig_1_2627",6.49701401710935,6.60676989405965,6.45199822241872,6.11663654143661,6.44616084057578,6.24157021546227,9.28673426543839,9.19743134017728,8.60566650620173,7.27170742018119,6.90355488165611,1.38696872066301,7.00139468790786,6.95409103730537,7.07293422849778,6.39913192316314,6.62824890375684,6.44080432088178
"GW101-3H11_contig_1_2628",7.38793475544531,7.17954110997157,7.1122303795948,7.03805148488703,6.91943505874562,6.97089181071861,7.91263400117621,7.57607964445102,7.72099762969899,7.01966534906728,7.43136665009705,1.38696872066301,6.53370331706265,7.10656027368507,7.00129851759437,6.59002686647066,6.21386527877759,6.05348138321077
"GW101-3H11_contig_1_2629",3.94410789463002,3.8870035205499,3.93764014389276,4.28417337630863,4.55750787975514,4.20191483355238,1.38696872066301,1.38696872066301,1.38696872066301,4.60250258395779,2.66848544398612,1.38696872066301,3.91359896098835,4.65664009740265,4.37390015099026,4.66747023875571,4.14357739416358,3.56089104958251
"GW101-3H11_contig_1_263",6.33973551119725,5.98895365458551,6.04712851262035,6.01878379391865,5.87482215372743,5.99938860404134,5.72933114608925,6.11660195690754,6.22387596380458,6.19436209502593,6.06196304071219,6.40469985381532,6.45117879407484,6.33399516727874,6.42925730368646,6.24540603938129,6.28871297544559,6.22110867202208
"GW101-3H11_contig_1_2630",5.3709341257212,5.75639360662068,5.71933778493071,5.85014856441592,5.53121573463541,5.67530438076632,5.35848450993323,6.44718769678289,6.53790269400771,5.39951472660415,4.63112874914082,6.40469985381532,4.70747173343176,5.48164380881211,4.61528927722392,5.19268333427028,5.307500317992,5.11505176550571
"GW101-3H11_contig_1_2631",8.30813357313941,8.10655410783573,7.86755590699319,7.10422517591072,7.14318077449006,7.39997152741962,9.73528996456957,8.91755779788261,8.93493304030107,8.65717979129175,8.47357675253271,8.50500060785411,8.63688089054633,8.831653584835,8.80608586331729,7.97911898483561,7.93685863674954,8.18091819198898
"GW101-3H11_contig_1_2632",7.89217810895793,7.7728249969544,7.6439065380998,6.96869335640861,7.08742630692547,7.15715534518753,8.41304365061677,7.54882988446484,7.37140263474993,8.13274381681821,8.16578414450416,8.14830488310729,8.21635892595706,8.3798292830365,8.41543565720431,7.58994231097366,7.83451442228018,7.88300061810719
"GW101-3H11_contig_1_2633",4.412796679659,5.08442856418215,4.77271310054596,5.15153510881619,4.88396194571416,5.1359143428168,5.04414154252743,4.72191187731415,5.47307962442253,4.50630958195527,4.1754675496662,6.40469985381532,4.38648004789957,4.36146612800117,4.82132122548307,4.93408081344572,5.307500317992,4.33732410022471
"GW101-3H11_contig_1_2634",5.0577673398265,5.35899228428659,5.4815032992306,5.39453010875202,5.54001232866055,5.1832949664904,6.341049179702,7.2772014987447,6.58417579745807,4.96904790210478,5.55272917171393,1.38696872066301,5.07122041984263,4.65664009740265,4.49977453049855,5.41154961727111,4.73810445585594,5.88884428860475
"GW101-3H11_contig_1_2635",3.94410789463002,3.34488204188262,2.37579165188642,3.954082416403,3.2618765409085,2.12557506648159,1.38696872066301,2.98891297823327,3.78808958331726,3.89029863420381,2.66848544398612,1.38696872066301,2.05558093534621,3.33316783596756,2.23561679174895,2.52207941245724,1.38696872066301,2.62384678588296
"GW101-3H11_contig_1_2636",6.40143198988621,5.81815663002642,6.17396264817284,5.40566042758137,5.33279082909382,5.02578187836406,9.51661793862574,8.84100842152206,9.59034445636784,6.65980835812481,6.57707751306096,5.48752594400415,6.56019319052347,6.93248664826912,6.31565003917454,5.81344273304425,6.30683219146094,6.1809969581119
"GW101-3H11_contig_1_2637",3.88060913960568,3.5127176641686,4.26652202168785,3.38065087911404,3.75086278293971,3.51135301552428,4.85646652784506,1.38696872066301,5.65790556789299,3.72519460864252,2.66848544398612,1.38696872066301,3.27349350433401,3.01201439696941,2.81867774656765,3.26803811222721,3.8711435113598,3.26717573946816
"GW101-3H11_contig_1_2638",4.17217274641873,4.22691781504326,4.7207387682776,3.64048801685249,4.03315862140342,3.84075288048133,6.26804368759177,6.11660195690754,6.16416962624479,4.29154156801702,4.75521022962212,1.38696872066301,3.66649999741618,3.18313444472451,3.59894707292938,3.12193601561491,2.60394526347793,3.26717573946816
"GW101-3H11_contig_1_2639",5.16563919216817,4.77572512682415,4.82284768641174,4.72194244578088,4.57488902862742,4.77608806800566,5.20994377527641,5.47065145601037,6.10187807175185,5.10583111930812,4.34440146893874,5.48752594400415,4.67521041546109,4.70891632108587,4.91409285006609,4.45692131630984,4.37097399917715,3.80044342802625
